;App Name;App Id;Category;Rating;Rating Count;Installs;Minimum Installs;Maximum Installs;Free;Price;Currency;Size;Minimum Android;Developer Id;Developer Website;Developer Email;Released;Last Updated;Content Rating;Privacy Policy;Ad Supported;In App Purchases;Editors Choice;Scraped Time;Big_Category2;App;Image
1306;Mario Kart Tour;com.nintendo.zaka;Action;4.1;1953804.0;50,000,000+;50000000.0;91722312;True;0.0;USD;129M;4.4 and up;Nintendo Co., Ltd.;https://mariokarttour.com/;mariokarttour-support@nintendo.co.jp;Sep 24, 2019;May 19, 2021;Everyone;https://support.mariokarttour.com/application_privacy_policy;False;True;True;2021-06-15 21:53:26;Games;Mario Kart Tour;"[[[156 217 246]
  [155 216 246]
  [152 215 246]
  ...
  [ 58  59  60]
  [ 59  60  61]
  [ 60  61  62]]

 [[155 216 246]
  [154 216 246]
  [151 215 246]
  ...
  [ 59  60  62]
  [ 58  59  61]
  [ 59  60  61]]

 [[152 215 246]
  [151 215 246]
  [151 214 246]
  ...
  [ 67  68  70]
  [ 59  60  62]
  [ 58  59  60]]

 ...

 [[141 146 112]
  [132 136 112]
  [118 119 112]
  ...
  [ 87  91  92]
  [ 81  92  91]
  [ 77  92  90]]

 [[142 147 112]
  [134 137 112]
  [119 120 111]
  ...
  [ 87  92  89]
  [ 80  94  86]
  [ 76  96  84]]

 [[143 148 112]
  [134 138 112]
  [119 120 111]
  ...
  [ 86  92  88]
  [ 79  95  84]
  [ 75  97  80]]]"
1307;Thief Simulator Idle Grand Robbery Theft Crime Bob;com.ar.theif.idle.robbery.simulator;Adventure;3.3;149.0;50,000+;50000.0;52260;True;0.0;USD;60M;4.1 and up;ArshiGames;;scaryg711@gmail.com;Mar 26, 2020;Mar 26, 2020;Teen;https://sites.google.com/view/anaabitech-privacy-policy/home;True;False;False;2021-06-16 09:05:15;Games;Thief Simulator Idle Grand Robbery Theft Crime Bob;"[[[253 253 253 248]
  [253 253 253 248]
  [250 250 250 250]
  ...
  [ 52  52  51 250]
  [ 54  54  53 248]
  [ 56  56  54 248]]

 [[253 253 253 248]
  [251 251 250 249]
  [243 243 242 251]
  ...
  [ 51  51  51 251]
  [ 53  53  52 249]
  [ 54  54  53 248]]

 [[249 249 249 250]
  [242 242 241 251]
  [221 220 217 253]
  ...
  [ 49  49  48 253]
  [ 51  51  51 251]
  [ 51  51  51 250]]

 ...

 [[254 254 254 249]
  [252 252 252 251]
  [248 247 245 252]
  ...
  [247 247 247 253]
  [253 252 252 251]
  [254 253 253 250]]

 [[255 255 255 248]
  [254 254 254 249]
  [253 252 252 251]
  ...
  [252 252 252 251]
  [254 254 254 249]
  [254 254 254 248]]

 [[255 255 255 247]
  [255 255 255 248]
  [254 254 254 249]
  ...
  [254 254 254 250]
  [254 254 254 248]
  [254 254 254 248]]]"
1308;Government Directory;com.govdir.iga;Communication;4.5;374.0;10,000+;10000.0;42923;True;0.0;USD;11M;4.4 and up;Information & eGovernment Authority;https://bahrain.bh;contactcenter@iga.gov.bh;Dec 26, 2016;Sep 26, 2019;Everyone;https://bahrain.bh/wps/portal/TermsConditions_en;False;False;False;2021-06-16 11:19:29;Tools;Government Directory;"[[[229 229 229]
  [236 236 236]
  [248 248 248]
  ...
  [214   0   0]
  [214   0   0]
  [214   0   0]]

 [[229 229 229]
  [236 236 236]
  [248 248 248]
  ...
  [214   0   0]
  [214   0   0]
  [214   0   0]]

 [[229 229 229]
  [236 236 236]
  [248 248 248]
  ...
  [214   0   0]
  [214   0   0]
  [214   0   0]]

 ...

 [[229 229 229]
  [236 236 236]
  [248 248 248]
  ...
  [214   0   0]
  [214   0   0]
  [214   0   0]]

 [[229 229 229]
  [236 236 236]
  [248 248 248]
  ...
  [214   0   0]
  [214   0   0]
  [214   0   0]]

 [[229 229 229]
  [236 236 236]
  [248 248 248]
  ...
  [214   0   0]
  [214   0   0]
  [214   0   0]]]"
1309;영어는 뻔한 패턴(고급편) Lite;air.com.alenddl.EPPAdvancedLite;Education;3.8;105.0;10,000+;10000.0;44000;True;0.0;USD;5.5M;4.4 and up;에듀시스;;altjs011@korea.com;Sep 25, 2013;Oct 14, 2019;Everyone;http://edusys.dothome.co.kr/;False;False;False;2021-06-16 10:50:54;Education;영어는 뻔한 패턴(고급편) Lite;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
1310;Attack On Titan 4K Anime Wallpaper HD;com.ketchvood.attackontitanhdwallpaper;Personalization;4.4;104.0;10,000+;10000.0;28135;True;0.0;USD;8.0M;4.4 and up;ketchvood;https://ketchvood.com;hajar.020494@gmail.com;Dec 11, 2020;Jan 19, 2021;Everyone;https://sites.google.com/view/ketchvood-gdpr/home;True;False;False;2021-06-16 12:58:27;Tools;Attack On Titan 4K Anime Wallpaper HD;"[[[  6   5   6   4]
  [ 16  12  15  11]
  [ 49  37  43  34]
  ...
  [  9  21  42  34]
  [  3   7  13  11]
  [  1   3   5   4]]

 [[ 15  11  15  11]
  [ 29  22  28  22]
  [ 69  52  62  54]
  ...
  [ 13  29  59  54]
  [  6  12  25  22]
  [  3   7  14  11]]

 [[ 43  32  47  34]
  [ 64  48  65  54]
  [111  84 106 103]
  ...
  [ 22  48  97 103]
  [ 14  29  59  54]
  [ 10  21  42  34]]

 ...

 [[ 91  89  40  50]
  [122 118  53  75]
  [177 172  78 133]
  ...
  [160 115  80 133]
  [114  82  57  75]
  [ 87  63  44  50]]

 [[ 57  56  25  22]
  [ 79  76  34  38]
  [122 118  53  80]
  ...
  [112  82  58  80]
  [ 75  56  39  38]
  [ 56  41  29  22]]

 [[ 42  40  18  12]
  [ 57  56  25  23]
  [ 91  89  39  55]
  ...
  [ 85  63  44  55]
  [ 55  41  29  23]
  [ 41  31  22  12]]]"
1311;BVGO - PASSAGEIROS;br.com.bvgotransporteinteligente.passenger.drivermachine;Maps & Navigation;3.5;175.0;10,000+;10000.0;32225;True;0.0;USD;11M;4.1 and up;Driver Machine - Hospedagem Compartilhada;;GO.RORAIMA@GMAIL.COM;Aug 22, 2018;Apr 30, 2021;Everyone;http://cloud.taximachine.com.br/extras/termosuso/;False;False;False;2021-06-16 04:54:49;Tools;BVGO - PASSAGEIROS;"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [192 192 192]
  [123 123 123]
  [ 86  86  86]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [192 192 192]
  [123 123 123]
  [ 86  86  86]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [192 192 192]
  [123 123 123]
  [ 86  86  86]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [192 192 192]
  [123 123 123]
  [ 86  86  86]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [192 192 192]
  [123 123 123]
  [ 86  86  86]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [192 192 192]
  [123 123 123]
  [ 86  86  86]]]"
1312;US Citizenship Questions;com.us.citizenship.questions1;Trivia;4.1;109.0;10,000+;10000.0;47663;True;0.0;USD;6.7M;4.4 and up;Quiz Corner;;vukadinovic1979@gmail.com;Dec 3, 2015;Oct 23, 2019;Everyone;http://lvuksanovic90.wixsite.com/quizcorner/privacy-policy;True;False;False;2021-06-16 03:11:25;Lifestyle;US Citizenship Questions;"[[[ 16  43 102]
  [ 16  43 101]
  [ 16  43 101]
  ...
  [105 103 113]
  [164 133 126]
  [188 140 128]]

 [[ 16  43 101]
  [ 16  43 101]
  [ 16  43 101]
  ...
  [ 96  97 110]
  [155 129 125]
  [180 138 129]]

 [[ 16  43 101]
  [ 16  43 101]
  [ 15  44 100]
  ...
  [ 80  86 104]
  [136 120 121]
  [162 133 127]]

 ...

 [[215  19  21]
  [215  19  21]
  [215  19  21]
  ...
  [215  19  21]
  [215  19  21]
  [215  19  21]]

 [[215  19  21]
  [215  19  21]
  [215  19  21]
  ...
  [215  19  21]
  [215  19  21]
  [215  19  21]]

 [[215  19  21]
  [215  19  21]
  [215  19  21]
  ...
  [215  19  21]
  [215  19  21]
  [215  19  21]]]"
1313;Kagerullen - opskrifter fra Dr. Oetker;dk.oetker.android.rezeptideen;Food & Drink;4.2;102.0;10,000+;10000.0;47746;True;0.0;USD;18M;4.0.3 and up;Dr. Oetker Danmark;http://www.oetker.dk;kontakt@oetker.dk;Dec 17, 2020;Mar 16, 2021;Everyone;http://oetker.dk/dk-da/footer-meta/retslige-henvisninger.html;False;False;False;2021-06-16 02:35:14;Entertainment;Kagerullen - opskrifter fra Dr. Oetker;"[[[69 39 31]
  [69 39 31]
  [69 39 31]
  ...
  [69 39 31]
  [69 39 31]
  [69 39 31]]

 [[69 39 31]
  [69 39 31]
  [69 39 31]
  ...
  [69 39 31]
  [69 39 31]
  [69 39 31]]

 [[69 39 31]
  [69 39 31]
  [69 39 31]
  ...
  [69 39 31]
  [69 39 31]
  [69 39 31]]

 ...

 [[69 39 31]
  [69 39 31]
  [69 39 31]
  ...
  [69 39 31]
  [69 39 31]
  [69 39 31]]

 [[69 39 31]
  [69 39 31]
  [69 39 31]
  ...
  [69 39 31]
  [69 39 31]
  [69 39 31]]

 [[69 39 31]
  [69 39 31]
  [69 39 31]
  ...
  [69 39 31]
  [69 39 31]
  [69 39 31]]]"
1314;Tips Perawatan Burung Murai Batu;com.onyx.tips.perawatan.muraibatu;Books & Reference;4.2;144.0;10,000+;10000.0;16997;True;0.0;USD;4.0M;4.0 and up;Onyx Gemstone;http://onyxgemstone.net/;jonsonrenegade@gmail.com;Jul 4, 2015;Oct 14, 2018;Everyone;http://privacypolicy.onyxgemstone.net/privacy_policy.html;True;False;False;2021-06-16 01:37:48;Entertainment;Tips Perawatan Burung Murai Batu;"[[[239   9  17]
  [239   9  17]
  [239   9  17]
  ...
  [ 85 118   2]
  [ 84 117   1]
  [ 83 116   1]]

 [[239   9  17]
  [239   9  17]
  [239   9  17]
  ...
  [ 85 118   2]
  [ 84 117   1]
  [ 83 116   1]]

 [[239   9  17]
  [239   9  17]
  [239   9  17]
  ...
  [ 85 118   1]
  [ 83 116   1]
  [ 83 115   1]]

 ...

 [[162 168  71]
  [162 167  71]
  [161 167  70]
  ...
  [122  96  42]
  [122  96  41]
  [122  96  40]]

 [[164 169  74]
  [163 168  74]
  [163 168  73]
  ...
  [118  92  39]
  [118  91  37]
  [118  91  36]]

 [[164 169  75]
  [164 169  75]
  [163 168  74]
  ...
  [117  90  38]
  [116  89  36]
  [116  89  35]]]"
1315;Home Decor;mqd.home.decor;Lifestyle;3.3;749.0;100,000+;100000.0;220204;True;0.0;USD;16M;4.0 and up;Tapier;;tapierna@gmail.com;May 31, 2015;Sep 24, 2017;Everyone;http://tapier.blogspot.com.tr/2017/01/tapier-apps-privacy-policy.html;True;False;False;2021-06-15 20:29:04;Lifestyle;Home Decor;"[[[245 208 183]
  [245 207 182]
  [245 204 179]
  ...
  [196 183 170]
  [199 187 174]
  [200 188 175]]

 [[244 208 183]
  [244 207 182]
  [245 204 179]
  ...
  [196 183 170]
  [199 187 174]
  [200 188 175]]

 [[243 208 183]
  [243 207 181]
  [244 204 178]
  ...
  [196 184 171]
  [199 187 174]
  [200 188 175]]

 ...

 [[186 175 166]
  [186 174 166]
  [186 174 166]
  ...
  [201 178 173]
  [202 181 176]
  [202 182 177]]

 [[188 176 168]
  [187 176 168]
  [187 176 168]
  ...
  [187 162 157]
  [191 169 164]
  [194 173 168]]

 [[188 177 169]
  [188 177 169]
  [188 176 169]
  ...
  [180 154 149]
  [186 163 158]
  [190 169 164]]]"
1316;Bricks Breaker Puzzle;zeps.balls_shooter.com;Arcade;4.1;130.0;10,000+;10000.0;22278;True;0.0;USD;Varies with device;4.1 and up;Balls Bricks Breaker;;bricksbreaker63@gmail.com;Nov 26, 2017;Dec 05, 2018;Everyone;https://bricksbreaker63.wixsite.com/privecy;True;True;False;2021-06-16 12:59:33;Games;Bricks Breaker Puzzle;"[[[ 14  78 106 254]
  [ 14  78 106 254]
  [ 14  78 106 254]
  ...
  [147 210 241 254]
  [147 210 241 254]
  [147 210 241 254]]

 [[ 14  78 106 254]
  [ 14  78 106 254]
  [ 14  78 107 254]
  ...
  [147 210 241 254]
  [147 210 241 254]
  [147 210 241 254]]

 [[ 14  78 106 254]
  [ 14  78 106 254]
  [ 14  79 107 254]
  ...
  [147 210 241 254]
  [147 210 241 254]
  [147 210 241 254]]

 ...

 [[250 243 236 254]
  [250 243 236 254]
  [250 243 236 254]
  ...
  [250 243 236 254]
  [250 243 236 254]
  [250 243 236 254]]

 [[250 243 236 254]
  [250 243 236 254]
  [250 243 236 254]
  ...
  [250 243 236 254]
  [250 243 236 254]
  [250 243 236 254]]

 [[250 243 236 254]
  [250 243 236 254]
  [250 243 236 254]
  ...
  [250 243 236 254]
  [250 243 236 254]
  [250 243 236 254]]]"
1317;Hindi Malayalam dictionary;net.mywordbook.dphiml1.free;Books & Reference;2.9;596.0;100,000+;100000.0;322377;True;0.0;USD;7.8M;4.1 and up;mywordbook;http://mywordbook.ru;suchenkov.oleg@gmail.com;Sep 15, 2015;Aug 21, 2019;Everyone;http://mywordbook.ru/privacy-policy/;True;False;False;2021-06-16 02:31:47;Entertainment;Hindi Malayalam dictionary;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
1318;Fake Tweets Prank;creative.pic.faketweets;Social;3.3;1186.0;100,000+;100000.0;271521;True;0.0;USD;7.1M;4.4 and up;Creative Pic;;knoqlive@gmail.com;Dec 20, 2017;Sep 10, 2020;Teen;http://creativepicapps.blogspot.in/;True;False;False;2021-06-16 12:49:18;Lifestyle;Fake Tweets Prank;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
1319;MemesPlay Funny Videos;br.com.escolhatecnologia.memesplay;Comics;3.8;426.0;10,000+;10000.0;15856;True;0.0;USD;3.1M;4.4 and up;Escolha Tecnologia;http://www.escolhatecnologia.com.br;app@escolhatecnologia.com.br;Mar 7, 2016;Nov 05, 2019;Teen;http://www.escolhatecnologia.com.br/privacy-policy/narrators-voice-privacy-policy.html;True;False;False;2021-06-15 21:29:55;Entertainment;MemesPlay Funny Videos;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
1320;Skin Little Nightmares 2 | Mod Map for MCPE;com.mycraftskin.modmapnightmares2.forminecraftpe;Books & Reference;4.0;133.0;5,000+;5000.0;7751;True;0.0;USD;8.7M;5.0 and up;SAF LLC;https://naynubha2007.blogspot.com;haroldnowers@outlook.com;Mar 27, 2021;Mar 27, 2021;Everyone;https://skin-six-little-nigh.flycricket.io/terms.html;True;False;False;2021-06-16 14:26:36;Entertainment;Skin Little Nightmares 2 | Mod Map for MCPE;"[[[48 82  3]
  [48 82  3]
  [48 82  3]
  ...
  [48 82  3]
  [48 82  3]
  [48 82  3]]

 [[48 82  3]
  [48 82  3]
  [48 82  3]
  ...
  [48 82  3]
  [48 82  3]
  [48 82  3]]

 [[48 82  3]
  [48 82  3]
  [48 82  3]
  ...
  [48 82  3]
  [48 82  3]
  [48 82  3]]

 ...

 [[64 94  3]
  [64 95  3]
  [65 95  3]
  ...
  [63 94  3]
  [63 93  3]
  [62 93  3]]

 [[63 94  3]
  [63 94  3]
  [64 95  3]
  ...
  [63 94  3]
  [62 93  3]
  [62 93  3]]

 [[63 94  3]
  [63 94  3]
  [64 95  3]
  ...
  [63 93  3]
  [62 93  3]
  [62 93  3]]]"
1321;LED Flashlight 🔦 Powerful Lighting & easy to use;pricereduc.com.flashlight;Tools;4.4;1086.0;100,000+;100000.0;111313;True;0.0;USD;4.2M;6.0 and up;Pricereduc;https://www.pricereduc.com;webmaster@pricereduc.com;Nov 4, 2016;Dec 18, 2020;Everyone;https://www.pricereduc.com/our-privacy-policy/pp.php?p=Flashlight_pricereduc-com-flashlight;True;False;False;2021-06-16 05:28:23;Tools;LED Flashlight 🔦 Powerful Lighting & easy to use;"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
1322;Vampire Wallpapers and Backgrounds HD Collection;com.wallzz.vamp;Personalization;4.8;126.0;1,000+;1000.0;3812;True;0.0;USD;5.6M;4.1 and up;J B Productions;http://www.wallappzz.com/;jbanks7842@gmail.com;Feb 10, 2020;Feb 11, 2020;Teen;http://www.wallappzz.com/privacy_policy.html;True;False;False;2021-06-16 12:10:13;Tools;Vampire Wallpapers and Backgrounds HD Collection;"[[[ 34  47  53]
  [ 40  59  64]
  [ 54  83  85]
  ...
  [ 26  51  63]
  [ 28  45  56]
  [ 28  40  51]]

 [[ 41  62  68]
  [ 48  76  81]
  [ 64 103 106]
  ...
  [ 34  66  80]
  [ 36  59  73]
  [ 36  54  67]]

 [[ 55  91  99]
  [ 64 108 115]
  [ 82 140 146]
  ...
  [ 51  98 116]
  [ 53  90 107]
  [ 52  82 100]]

 ...

 [[ 36  53  54]
  [ 41  61  63]
  [ 51  78  82]
  ...
  [ 14  29  35]
  [ 11  24  30]
  [ 10  22  28]]

 [[ 27  38  39]
  [ 30  44  45]
  [ 36  56  60]
  ...
  [ 11  21  27]
  [  9  17  23]
  [  8  16  21]]

 [[ 24  31  32]
  [ 26  35  37]
  [ 29  46  50]
  ...
  [ 10  17  23]
  [  8  14  19]
  [  8  13  18]]]"
1323;AutomationManager for IoT;mpp.android.wemo;Tools;4.5;165.0;5,000+;5000.0;6824;False;9.99;USD;6.4M;4.1 and up;MikeP;https://sites.google.com/site/mppsuite/;mpp@rogers.com;Dec 14, 2013;Mar 28, 2021;Everyone;https://sites.google.com/site/mppsuite/privacy-statement;False;False;False;2021-06-16 07:33:41;Tools;AutomationManager for IoT;"[[[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 ...

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]

 [[0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]
  ...
  [0 0 0 0]
  [0 0 0 0]
  [0 0 0 0]]]"
1324;Cookie Recipes;com.dil.cookie_recipes;Food & Drink;4.3;500.0;100,000+;100000.0;172768;True;0.0;USD;4.8M;4.1 and up;DIL;https://dilapps.com;dilstudioteam@gmail.com;Jul 19, 2016;Sep 14, 2019;Everyone;https://dilapps.com/fb-privacy-policy.html;True;True;False;2021-06-16 08:35:52;Entertainment;Cookie Recipes;"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
1325;Grow Zombie inc - Merge Zombies;com.pixelstar.GrowZombies;Strategy;4.3;1704.0;100,000+;100000.0;310536;True;0.0;USD;35M;4.4 and up;PixelStar Games;https://pixelstargames.blogspot.com/;x9cnnon@gmail.com;Oct 30, 2017;Jun 16, 2021;Everyone 10+;https://pixelstargames.blogspot.com/;True;True;False;2021-06-16 12:36:53;Games;Grow Zombie inc - Merge Zombies;"[[[227 165  82]
  [227 165  82]
  [227 165  82]
  ...
  [225 156  73]
  [225 155  72]
  [225 155  72]]

 [[227 165  82]
  [227 165  82]
  [227 165  82]
  ...
  [225 156  73]
  [225 155  72]
  [225 155  72]]

 [[227 165  83]
  [227 165  83]
  [227 166  83]
  ...
  [225 156  73]
  [225 155  72]
  [225 155  72]]

 ...

 [[ 77  73  65]
  [ 75  71  64]
  [ 69  66  59]
  ...
  [ 75  71  64]
  [ 73  70  62]
  [ 72  69  62]]

 [[ 78  75  66]
  [ 77  73  65]
  [ 71  68  60]
  ...
  [ 74  70  63]
  [ 72  69  62]
  [ 71  68  61]]

 [[ 79  76  67]
  [ 78  74  66]
  [ 72  69  61]
  ...
  [ 73  70  63]
  [ 72  69  62]
  [ 71  68  61]]]"
1326;Haircut Prank - Hair Clipper, Scissors;com.GGG.HairCut;Entertainment;3.6;208.0;50,000+;50000.0;56334;True;0.0;USD;23M;4.1 and up;Glory Glory Quiz and Buttons;;gloryglorygames@gmail.com;Sep 1, 2020;Oct 06, 2020;Everyone;https://sites.google.com/view/privacypolicy-gggames/home;True;False;False;2021-06-16 06:29:00;Entertainment;Haircut Prank - Hair Clipper, Scissors;"[[[113 225 245]
  [114 225 245]
  [114 225 245]
  ...
  [253 214 159]
  [253 214 158]
  [253 214 158]]

 [[114 225 245]
  [114 225 245]
  [114 225 245]
  ...
  [253 214 159]
  [253 214 158]
  [253 214 158]]

 [[114 225 245]
  [114 225 245]
  [114 225 245]
  ...
  [253 214 159]
  [253 214 158]
  [253 214 158]]

 ...

 [[117 227 244]
  [117 227 244]
  [117 227 244]
  ...
  [253 214 159]
  [253 214 159]
  [253 214 159]]

 [[117 227 244]
  [117 227 244]
  [117 227 244]
  ...
  [253 214 159]
  [253 214 159]
  [253 214 159]]

 [[117 227 244]
  [117 227 244]
  [117 227 244]
  ...
  [253 214 159]
  [253 214 159]
  [253 214 159]]]"
1327;Car Stunts 3D;com.timuzgames.carstunts3d;Racing;4.0;580.0;100,000+;100000.0;369438;True;0.0;USD;Varies with device;5.0 and up;Glad Games;http://www.timuz.com;info@timuz.com;Feb 21, 2019;Jul 29, 2019;Everyone;https://privacypg.s3.amazonaws.com/pptimuz.html;True;True;False;2021-06-16 02:11:09;Games;Car Stunts 3D;"[[[ 69 154 215]
  [ 69 154 215]
  [ 69 154 215]
  ...
  [ 76 159 218]
  [ 76 159 218]
  [ 75 159 218]]

 [[ 69 154 215]
  [ 69 154 215]
  [ 69 154 215]
  ...
  [ 76 159 218]
  [ 76 159 218]
  [ 76 159 218]]

 [[ 69 154 215]
  [ 69 154 215]
  [ 69 154 215]
  ...
  [ 76 160 218]
  [ 76 160 218]
  [ 76 159 218]]

 ...

 [[ 95 109 119]
  [ 95 109 119]
  [ 95 109 119]
  ...
  [ 94 108 117]
  [ 94 107 117]
  [ 94 107 117]]

 [[ 93 107 117]
  [ 93 107 118]
  [ 94 108 118]
  ...
  [ 94 109 118]
  [ 95 109 118]
  [ 95 109 118]]

 [[ 92 106 116]
  [ 92 106 117]
  [ 93 107 118]
  ...
  [ 95 109 118]
  [ 95 109 119]
  [ 95 109 119]]]"
